runNumber,queryName,pathType,minLength,maxLength,topK,graphName,graphSize,sparkExecutorInstances,executorName,partitionStrategy,subgraphPhaseTime,weightMapPhaseTime,pregelPhaseTime,pathConstructionPhaseTime,totalExecutionTime,driverTotalMemory,driverMemoryFree,driverMemoryUsed,totalSparkExecutorMemoryAllocated,totalSparkExecutorMemoryFree,totalSparkExecutorMemoryUsed,totalRDDMemorySize,totalRDDDiskSize,totalMemoryUsed,driverMemoryUsedMB,totalSparkExecutorMemoryUsedMB,totalRDDMemorySizeMB,totalRDDDiskSizeMB,totalMemoryUsedMB
6,city-num-interaction,PairwiseContinuous,2,4,1,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,1550,11,8084,1968,11625,1632108544,1033454304,598654240,22690765208,21522602636,1168162572,1166538672,0,1766816812,570,1114,1112,0,1684
6,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,7025,9,26091,6209,39345,1704984576,975920192,729064384,71010405577,69439316150,1571089427,1569659936,0,2300166987,695,1498,1496,0,2193
6,city-num-interaction,PairwiseContinuous,2,4,25,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,6662,4,36374,8987,52040,1707081728,943350360,763731368,62225016419,60221125140,2003891279,2002378488,0,2767622647,728,1911,1909,0,2639
7,city-num-interaction,PairwiseContinuous,2,4,50,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,2011,6,30790,10055,42872,1705508864,1306415456,399093408,49046932682,46531916945,2515015737,2514129336,0,2914109145,380,2398,2397,0,2779
7,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,6687,10,25185,6115,38008,1707606016,964423456,743182560,71010405577,69439334027,1571071550,1569659936,0,2314254110,708,1498,1496,0,2208
7,city-num-interaction,PairwiseContinuous,2,4,100,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,1781,4,36145,9052,47025,1705508864,974071408,731437456,57832321840,54674899221,3157422619,3156211168,0,3888867699,697,3011,3009,0,3708
7,city-num-interaction,PairwiseContinuous,2,4,25,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,6058,5,34545,8292,48910,1707081728,942152896,764928832,62225016419,60221536263,2003480156,2002378488,0,2768416684,729,1910,1909,0,2640
7,city-num-interaction,PairwiseContinuous,2,4,5,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,7159,5,21652,4799,33628,1704460288,1173032160,531428128,62225016419,60846462484,1378553935,1376593048,0,1909989079,506,1314,1312,0,1821
7,city-num-interaction,PairwiseContinuous,2,4,1,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,1693,5,8168,1792,11670,1647312896,1024206320,623106576,22690765208,21523048286,1167716922,1166538672,0,1790842378,594,1113,1112,0,1707
8,city-num-interaction,PairwiseContinuous,2,4,100,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,2140,4,35456,11262,48898,1706033152,986249920,719783232,62225016419,59067528466,3157487953,3156211168,0,3877275577,686,3011,3009,0,3697
8,city-num-interaction,PairwiseContinuous,2,4,50,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,1976,5,31878,10283,44176,1707606016,999710520,707895496,53439627261,50924533498,2515093763,2514129336,0,3222995539,675,2398,2397,0,3073
8,city-num-interaction,PairwiseContinuous,2,4,25,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,6263,6,40869,11707,58855,1706557440,963016440,743541000,62225016419,60221262803,2003753616,2002378488,0,2747294616,709,1910,1909,0,2620
8,city-num-interaction,PairwiseContinuous,2,4,5,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,7073,4,20923,5023,33035,1704984576,1151704976,553279600,62225016419,60846937415,1378079004,1376593048,0,1931370084,527,1314,1312,0,1841
8,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,6728,6,25993,6166,38905,1708130304,969858264,738272040,71010405577,69439108854,1571296723,1569659936,0,2309574379,704,1498,1496,0,2202
8,city-num-interaction,PairwiseContinuous,2,4,1,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,1277,5,9272,1819,12383,1655701504,1235106304,420595200,22690765208,21523308008,1167457200,1166538672,0,1588052400,401,1113,1112,0,1514
9,city-num-interaction,PairwiseContinuous,2,4,100,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,1993,6,35850,11347,49236,1705508864,1302364592,403144272,62225016419,59067469123,3157547296,3156211168,0,3560691568,384,3011,3009,0,3395
9,city-num-interaction,PairwiseContinuous,2,4,25,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,7024,11,34841,8408,50295,1707606016,939505896,768100120,62225016419,60221081769,2003934650,2002378488,0,2772034770,732,1911,1909,0,2643
9,city-num-interaction,PairwiseContinuous,2,4,50,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,2134,5,28422,8411,38985,1707606016,993000240,714605776,53439627261,50924106598,2515520663,2514129336,0,3230126439,681,2398,2397,0,3080
9,city-num-interaction,PairwiseContinuous,2,4,5,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,6951,4,21648,5031,33646,1706033152,1054926432,651106720,62225016419,60847143709,1377872710,1376593048,0,2030222278,622,1314,1312,0,1936
9,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,6828,5,25683,6527,39055,1708130304,958537088,749593216,71010405577,69439385130,1571020447,1569659936,0,2320630071,714,1498,1496,0,2214
9,city-num-interaction,PairwiseContinuous,2,4,1,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,1512,5,8295,1765,11586,1665138688,999573664,665565024,22690765208,21489350398,1201414810,1200375928,0,1866979834,634,1145,1144,0,1780
10,city-num-interaction,PairwiseContinuous,2,4,100,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,1685,4,34615,11363,47709,1707081728,996599056,710482672,66617710998,63459506441,3158204557,3156211168,0,3868687229,677,3011,3009,0,3689
10,city-num-interaction,PairwiseContinuous,2,4,50,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,1862,8,27416,8244,37555,1707081728,986420432,720661296,53439627261,50924300859,2515326402,2514129336,0,3235987698,687,2398,2397,0,3086
10,city-num-interaction,PairwiseContinuous,2,4,25,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,5794,4,34154,8343,48306,1707081728,947085608,759996120,62225016419,60221345358,2003671061,2002378488,0,2763667181,724,1910,1909,0,2635
10,city-num-interaction,PairwiseContinuous,2,4,10,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,6753,4,25476,6041,38285,1708130304,958708184,749422120,71010405577,69438714318,1571691259,1569659936,0,2321120475,714,1498,1496,0,2213
10,city-num-interaction,PairwiseContinuous,2,4,5,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,7748,8,21465,4963,34211,1706033152,1047585264,658447888,66617710998,65239997126,1377713872,1376593048,0,2036171576,627,1313,1312,0,1941
10,city-num-interaction,PairwiseContinuous,2,4,1,interaction,sf1,4,SparkQueryExecutor,RandomVertexCut$,1397,7,8528,1975,11917,1675100160,971392904,703707256,22690765208,21506093512,1184671696,1183386712,0,1888378952,671,1129,1128,0,1800
